ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,Fleet,Vehicle,Fuel,Dist.Run,MPG,Type
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1184,SMALL VAN ,660.15,5996M*,45.05,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1215,SMALL VAN ,526.64,4716M,40.7,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,749,SMALL VAN ,282.88,2615M,42.02,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,790,SMALL VAN ,886.16,10569M,54.21,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,775,SMALL VAN ,1398.3,13475M,43.8,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,772,SMALL VAN ,525.66,5729M,49.54,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,794,SMALL VAN ,697.08,8316M,54.23,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,789,SMALL VAN ,1053.82,12241M,52.8,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,785,SMALL VAN ,893.11,9852M,50.14,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,777,SMALL VAN ,1052.68,11219M,48.44,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,781,SMALL VAN ,196.15,2396M,55.52,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,783,SMALL VAN ,1111.11,12527M,51.25,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,793,SMALL VAN ,1013.22,12519M,56.16,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,786,SMALL VAN ,459.49,5070M,50.15,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,787,SMALL VAN ,664.49,7709M,52.73,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,788,SMALL VAN ,311.82,3490M,50.87,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,779,SMALL VAN ,594.09,6819M,52.17,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,774,SMALL VAN ,515.18,5361M,47.3,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,782,SMALL VAN ,661.47,7635M,52.47,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,792,SMALL VAN ,819.55,9338M,51.79,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,780,SMALL VAN ,931.4,11591M,56.57,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,773,SMALL VAN ,425.78,3646M,38.92,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1067,SMALL VAN ,255.98,1975M*,36.5,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,311,MINIBUS   ,50.03,ONLY,ONE AUDIT,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,957,SMALL VAN ,546.09,6188M,51.51,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1948,MED TIPPER,2358.39,10611M,20.45,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1950,FLATBACK  ,121.9,469M,17.49,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1427,MED VAN   ,364.57,2223M,27.72,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,977,SMALL VAN ,42.64,275M,29.32,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,78079,MINIBUS   ,572.74,2373M,18.83,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,969,SMALL VAN ,66.99,540M,36.64,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,759,SMALL VAN ,458.96,4942M,48.94,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,952,SMALL VAN ,1372.52,9249M,30.63,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,978,SMALL VAN ,46.03,420M,41.47,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,985,SMALL VAN ,1057.01,7934M,34.12,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,984,SMALL VAN ,96.33,710M,33.5,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,963,SMALL VAN ,914.82,7894M,39.22,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,255,WELFARE   ,5086.3,20147M,18,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,256,WELFARE   ,3464.76,14214M,18.65,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,252,WELFARE   ,4156.49,17694M,19.35,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,253,WELFARE   ,4420.41,17228M,17.72,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,254,WELFARE   ,3430.06,14762M,19.56,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,251,WELFARE   ,3410.92,15283M,20.37,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YE09YBF  ,SMALL VAN ,34.92,367M,47.77,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1736,MED VAN   ,1014.56,5231M*,24.73,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1738,MED VAN   ,1328.26,9694M,33.17,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4481,3 AXLE BIN,17677.66,18111K,2.89,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1960ENE  ,MED TIPPER,57.96,ONLY,ONE AUDIT,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1130,SMALL VAN ,1476.37,9638M,29.67,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1128,SMALL VAN ,1154.22,8895M,35.03,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1131,SMALL VAN ,710.35,5556M,35.55,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1129,SMALL VAN ,793.36,6477M,37.11,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,916,SMALL VAN ,276.53,2458M,40.4,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,915,SMALL VAN ,244.13,1718M,31.99,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,312,MINIBUS   ,127.53,736M,26.23,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,57,CAR       ,231.36,1958M,38.47,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,939,SMALL VAN ,295.3,2060M,31.71,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1946,FLATBACK  ,195.23,836M,19.46,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2662,MED TIPPER,2924.79,13095M,20.35,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2663,MED TIPPER,495.5,5227M,47.95,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,337,MINIBUS   ,1293.34,11078M,38.93,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4457,3 AXLE BIN,18452.72,23619K,3.62,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4460,3 AXLE BIN,14681.33,16060K,3.09,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4458,3 AXLE BIN,14936.57,15789K,2.99,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4462,3 AXLE BIN,15116.6,18050K,3.37,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4459,3 AXLE BIN,15454.46,16806K,3.07,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4465,3 AXLE BIN,16047.44,16435K,2.89,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4467,3 AXLE BIN,17394.8,19132K,3.11,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4464,3 AXLE BIN,13698.21,14542K,3,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4466,3 AXLE BIN,16545.54,19011K*,3.26,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4468,3 AXLE BIN,18329.56,22245K,3.43,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4463,3 AXLE BIN,13531.46,15781K,3.29,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4469,3 AXLE BIN,16475.3,16437K,2.82,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4470,3 AXLE BIN,17439.49,17914K,2.9,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,94,CAR       ,2373.84,24475M,46.86,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,93,CAR       ,3171.14,32607M,46.74,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,374,MINIBUS   ,578.61,3278M,25.75,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1264,SMALL VAN ,48.63,402M,37.58,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1263,SMALL VAN ,305.41,2240M,33.34,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1258,SMALL VAN ,405.02,5294M,59.41,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1267,SMALL VAN ,162.86,1184M,33.05,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1257,SMALL VAN ,352.79,2918M,37.6,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1262,SMALL VAN ,87.53,446M,23.16,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1266,SMALL VAN ,390.36,3556M,41.41,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1274,SMALL VAN ,387.5,2718M,31.88,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1275,SMALL VAN ,68.75,230M*,33.56,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1942,FLATBACK  ,1408.12,6777M,21.88,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,973,SMALL VAN ,27.71,225M,36.91,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,965,SMALL VAN ,630.62,6939M,50.02,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,968,SMALL VAN ,40.27,457M,51.58,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,960,SMALL VAN ,207.86,929M*,32.58,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,980,SMALL VAN ,540.15,5877M,49.46,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,958,SMALL VAN ,86.77,591M,30.96,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,955,SMALL VAN ,69.77,556M,36.22,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,976,SMALL VAN ,454.88,4506M*,47.1,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,986,SMALL VAN ,474.44,6715M,64.33,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,964,SMALL VAN ,602.96,6579M,49.6,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,954,SMALL VAN ,756.45,5534M,33.25,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,961,SMALL VAN ,115.99,1000M,39.19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,67,CAR       ,446.44,5169M*,56.3,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,979,SMALL VAN ,136.37,877M,29.23,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,972,SMALL VAN ,130.84,857M,29.77,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,78967,SMALL VAN ,177.04,1325M,34.02,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1952,FLATBACK  ,482.97,2083M,19.6,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,971,SMALL VAN ,72.68,580M,36.27,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,975,SMALL VAN ,35.12,255M,33,D
